external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-verbal-reasoning-ch3-q5,verbal-reasoning-antonyms-q3,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of AMALGAMATE:,Righteous,Segregate,Blend,Inattentive,,b,AMALGAMATE means to combine or merge; its antonym is 'segregate' (to separate or divide).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q6,verbal-reasoning-antonyms-q4,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of MERCURIAL:,Erratic,Fastidious,Sloppy,Stable,,d,MERCURIAL means unpredictably changeable or volatile; its antonym is 'stable' (steady and unchanging).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q7,verbal-reasoning-antonyms-q5,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of PRUDENT:,Indiscreet,Parochial,Vain,Customary,,a,PRUDENT means acting with careful good judgment; its antonym is 'indiscreet' (lacking caution or good judgment).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q8,verbal-reasoning-antonyms-q6,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,"We must remember that like all other things, days of PROSPERITY will end too. Choose the word most opposite in meaning to the underlined word 'prosperity'.",Misfortune,Disaster,Adversity,Trouble,,c,"'prosperity' means a flourishing, successful state; its opposite is 'adversity' (hardship or misfortune).",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q9,verbal-reasoning-antonyms-q7,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The court jester was allowed to make DEROGATORY remarks about the king and yet get away with it. Choose the word most opposite in meaning to the underlined word 'derogatory'.,Humorous,Commendable,Complimentary,Emotional,,c,'derogatory' means insulting or disparaging; its opposite is 'complimentary' (expressing praise).,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q10,verbal-reasoning-antonyms-q8,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,There was a RUEFUL expression on the face of the old lady. Choose the word most opposite in meaning to the underlined word 'rueful'.,Hopeful,Wistful,Sorrowful,Cheerful,,d,"'rueful' means expressing sorrow or regret; its opposite is 'cheerful' (happy, in good spirits).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q11,verbal-reasoning-antonyms-q9,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,He pleaded for the modernization of the factory ENTHUSIASTICALLY. Choose the word most opposite in meaning to the underlined word 'enthusiastically'.,Dispassionately,Reluctantly,Indifferently,Unconvincingly,,c,'enthusiastically' means with great eagerness; its opposite is 'indifferently' (without interest or concern).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q12,verbal-reasoning-antonyms-q10,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The novel is remarkable for its GRAPHIC descriptions of the city's underworld. Choose the word most opposite in meaning to the underlined word 'graphic'.,Vague,Short,Vivid,Prejudiced,,a,"'graphic' means vivid and detailed; its opposite is 'vague' (unclear, lacking detail).",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q13,verbal-reasoning-antonyms-q11,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of NEGLECTED:,Defended,Attended,Ignored,None of these,,b,NEGLECTED means ignored or not given proper care; its antonym is 'attended' (given proper care and attention).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q14,verbal-reasoning-antonyms-q12,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of ACCOST:,Avoid,Hate,Accompany,Cajole,,a,ACCOST means to approach and address someone boldly or aggressively; its antonym is 'avoid' (to keep away from).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q15,verbal-reasoning-antonyms-q13,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of RECEDE:,Proceed,Reject,Follow,Welcome,,a,RECEDE means to move back or withdraw; its antonym is 'proceed' (to move forward or continue).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q16,verbal-reasoning-antonyms-q14,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of CLEAN:,Pure,Dirty,Lure,None of these,,b,"The antonym of CLEAN is 'dirty' (soiled or impure). 'Pure' is a synonym, not an antonym.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q17,verbal-reasoning-antonyms-q15,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of POSTPONE:,Schedule,Defer,Accelerate,None of these,,c,POSTPONE means to delay or put off; its antonym is 'accelerate' (to speed up or bring forward in time).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q18,verbal-reasoning-antonyms-q16,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of DEPART:,Depend,Come back,Unknown,Leave,,b,DEPART means to leave; its antonym is 'come back' (to return).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q19,verbal-reasoning-antonyms-q17,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of WAR:,Bomb,Calm,Battle,Peace,,d,The antonym of WAR (armed conflict) is 'peace' (a state of tranquility and absence of conflict).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q20,verbal-reasoning-antonyms-q18,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of MASTER:,Clan,Slave,Plain,Maestro,,b,The antonym of MASTER (one who has authority or ownership) is 'slave' (one who is under the authority or ownership of another).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q21,verbal-reasoning-antonyms-q19,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The army had ADEQUATE ammunition for the battle. Choose the word most opposite in meaning to the underlined word 'adequate'.,Insufficient,Poor,Meager,Deficient,,a,'adequate' means sufficient for a purpose; its opposite is 'insufficient' (not enough).,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q23,verbal-reasoning-antonyms-q21,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The budget was presented with a DEFICIT of crores of rupees. Choose the word most opposite in meaning to the underlined word 'deficit'.,Bonus,Profit,Surplus,None of these,,c,'deficit' means a shortfall or amount by which something falls short; its opposite is 'surplus' (an excess).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q24,verbal-reasoning-antonyms-q22,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,His style of writing is quite VERBOSE. Choose the word most opposite in meaning to the underlined word 'verbose'.,Short,Precise,Limited,Constricted,,b,'verbose' means using more words than needed; its opposite is 'precise' (concise and exact).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q25,verbal-reasoning-antonyms-q23,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The team felt TRIUMPHANT. Choose the word most opposite in meaning to the underlined word 'triumphant'.,Lost,Sad,Defeated,None of these,,c,'triumphant' means feeling victorious; its opposite is 'defeated' (having lost).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q26,verbal-reasoning-antonyms-q24,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,She had nothing but SCORN for my ideas. Choose the word most opposite in meaning to the underlined word 'scorn'.,Admiration,Agreement,Encouragement,Appreciation,,a,'scorn' means open contempt; its opposite is 'admiration' (respect and approval).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q27,verbal-reasoning-antonyms-q25,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,He directed a couple of MEDIOCRE films. Choose the word most opposite in meaning to the underlined word 'mediocre'.,Successful,Famous,Outstanding,Noble,,c,"'mediocre' means of only average, unimpressive quality; its opposite is 'outstanding' (exceptionally good).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q28,verbal-reasoning-antonyms-q26,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,It was a REVOLTING sight. Choose the word most opposite in meaning to the underlined word 'revolting'.,Remarkable,Pleasant,Attractive,None of these,,b,"'revolting' means causing disgust; its opposite is 'pleasant' (agreeable, enjoyable).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q30,verbal-reasoning-antonyms-q28,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The witness CORROBORATED word for word the statement of the victim. Choose the word most opposite in meaning to the underlined word 'corroborated'.,Accepted,Denied,Confirmed,None of these,,b,'corroborated' means confirmed or supported with evidence; its opposite is 'denied' (rejected as untrue).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q31,verbal-reasoning-antonyms-q29,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,"Unlike his sister, he is AFFABLE. Choose the word most opposite in meaning to the underlined word 'affable'.",Gullible,Lovable,Irritable,Reserved,,c,'affable' means friendly and easy to talk to; its opposite is 'irritable' (easily annoyed).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q32,verbal-reasoning-antonyms-q30,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The birth of his son decidedly proved to be an AUSPICIOUS event in his life. Choose the word most opposite in meaning to the underlined word 'auspicious'.,Precious,Ominous,Useless,None of these,,b,"'auspicious' means favourable, promising a good outcome; its opposite is 'ominous' (suggesting something bad will happen).",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q33,verbal-reasoning-antonyms-q31,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,It was indeed ARDUOUS to cross streets in Tokyo. Choose the word most opposite in meaning to the underlined word 'arduous'.,Painless,Effortless,Pleasant,Interesting,,c,"'arduous' means difficult and tiring; its opposite is 'pleasant' (agreeable, easy to enjoy).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q34,verbal-reasoning-antonyms-q32,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,My first speech was a FIASCO. Choose the word most opposite in meaning to the underlined word 'fiasco'.,Success,Joy,Disaster,Fun,,a,'fiasco' means a complete failure; its opposite is 'success' (a favourable outcome).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q35,verbal-reasoning-antonyms-q33,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,"At first, she was RELUCTANT to accept the appointment in the bank. Choose the word most opposite in meaning to the underlined word 'reluctant'.",Pleased,Excited,Anxious,Willing,,d,'reluctant' means unwilling or hesitant; its opposite is 'willing' (ready and eager).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q36,verbal-reasoning-antonyms-q34,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Her knowledge of Urdu appears to be quite SUPERFICIAL. Choose the word most opposite in meaning to the underlined word 'superficial'.,Perfect,Praiseworthy,Deep,Sufficient,,c,"'superficial' means shallow, lacking depth; its opposite is 'deep' (thorough, profound).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q37,verbal-reasoning-antonyms-q35,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,She appears to be a PHONEY person. Choose the word most opposite in meaning to the underlined word 'phoney'.,Beautiful,Unnatural,Genuine,Unreal,,c,"'phoney' means fake or insincere; its opposite is 'genuine' (real, authentic).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q38,verbal-reasoning-antonyms-q36,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,"When Akram entered the room, he was in a JUBILANT mood. Choose the word most opposite in meaning to the underlined word 'jubilant'.",Penitent,Serious,Defeated,Depressed,,d,'jubilant' means joyfully triumphant; its opposite is 'depressed' (feeling low and dejected).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q39,verbal-reasoning-antonyms-q37,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,His speeches were INSIPID. Choose the word most opposite in meaning to the underlined word 'insipid'.,Informative,Lively,Shocking,Insightful,,b,'insipid' means dull and uninteresting; its opposite is 'lively' (full of energy and interest).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q40,verbal-reasoning-antonyms-q38,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,They have tried their best to PROVOKE the flood victims. Choose the word most opposite in meaning to the underlined word 'provoke'.,Convince,Gratify,Pacify,Attract,,c,'provoke' means to stir up or incite; its opposite is 'pacify' (to calm down).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q41,verbal-reasoning-antonyms-q39,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The judge IMPLICATED the investigating officer in the murder. Choose the word most opposite in meaning to the underlined word 'implicated'.,Liberated,Exonerated,Absolved,Explicated,,b,'implicated' means shown to be involved in wrongdoing; its opposite is 'exonerated' (cleared of blame).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q42,verbal-reasoning-antonyms-q40,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,His comment was considered POINTLESS by the Chairman of the meeting. Choose the word most opposite in meaning to the underlined word 'pointless'.,Significant,Impartial,Objective,Lively,,a,"'pointless' means having no purpose or meaning; its opposite is 'significant' (meaningful, important).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q43,verbal-reasoning-antonyms-q41,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The rainfall was PLENTIFUL in this part during the last season. Choose the word most opposite in meaning to the underlined word 'plentiful'.,Small,Rare,Handful,Scanty,,d,"'plentiful' means existing in large quantities; its opposite is 'scanty' (barely sufficient, meagre).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q44,verbal-reasoning-antonyms-q42,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,I have VAGUE memories of my childhood. Choose the word most opposite in meaning to the underlined word 'vague'.,Profound,Sufficient,Pleasant,Clear,,d,'vague' means unclear or indistinct; its opposite is 'clear' (sharply defined).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q45,verbal-reasoning-antonyms-q43,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,It was a very DREARY day. Choose the word most opposite in meaning to the underlined word 'dreary'.,Dangerous,Drab,Beautiful,Bright,,d,"'dreary' means dull and gloomy; its opposite is 'bright' (cheerful, full of light).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q46,verbal-reasoning-antonyms-q44,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,That man is known for his ELEGANCE. Choose the word most opposite in meaning to the underlined word 'elegance'.,Awkwardness,Savagery,Clumsiness,Indelicacy,,a,'elegance' means grace and refinement; its opposite is 'awkwardness' (lack of grace).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q47,verbal-reasoning-antonyms-q45,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The decision was DELAYED because of him. Choose the word most opposite in meaning to the underlined word 'delayed'.,Expedited,Triggered,Released,None of these,,a,'delayed' means made to happen later than planned; its opposite is 'expedited' (made to happen faster).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q48,verbal-reasoning-antonyms-q46,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The room was filled with a DELICIOUS odour. Choose the word most opposite in meaning to the underlined word 'delicious'.,Strange,Bitter,Repulsive,Unpalatable,,d,"'delicious' (here, of a smell) means highly pleasing; its opposite is 'unpalatable' (unpleasant, distasteful).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q49,verbal-reasoning-antonyms-q47,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Silence is this place is MANDATORY. Choose the word most opposite in meaning to the underlined word 'mandatory'.,Optional,Irritating,Imperative,Compulsory,,a,'mandatory' means required by rule; its opposite is 'optional' (a matter of choice).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q50,verbal-reasoning-antonyms-q48,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The VERACITY of this statement needs to be tested further. Choose the word most opposite in meaning to the underlined word 'veracity'.,Pretence,Treachery,Dishonesty,Falsity,,d,'veracity' means truthfulness; its opposite is 'falsity' (the state of being untrue).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q51,verbal-reasoning-antonyms-q49,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,His RADICAL views made him unpopular. Choose the word most opposite in meaning to the underlined word 'radical'.,Conservative,Outmoded,Narrow,Childish,,a,"'radical' means favouring extreme, sweeping change; its opposite is 'conservative' (favouring tradition and caution).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q53,verbal-reasoning-antonyms-q51,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Her MODESTY prevented her from making her feelings known to him. Choose the word most opposite in meaning to the underlined word 'modesty'.,Superiority,Arrogance,Vanity,None of these,,c,'modesty' means humility and restraint about one's own qualities; its opposite is 'vanity' (excessive pride in oneself).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q55,verbal-reasoning-antonyms-q53,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of SAGE:,Rogue,Egoist,Fool,Snob,,c,A SAGE is a profoundly wise person; its antonym is 'fool' (a person who lacks wisdom or good judgment).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q56,verbal-reasoning-antonyms-q54,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of MOIST:,Parched,Hard,Dry,Crisp,,c,MOIST means slightly wet; its antonym is 'dry' (free from moisture).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q57,verbal-reasoning-antonyms-q55,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of MASK:,Hit,Expose,Deface,Injure,,b,To MASK is to conceal or cover; its antonym is 'expose' (to reveal or uncover).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q58,verbal-reasoning-antonyms-q56,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of CALLOUS:,Sentimental,Sensitive,Confidence,Capable,,b,CALLOUS means insensitive and cruel; its antonym is 'sensitive' (easily affected by the feelings of others).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q59,verbal-reasoning-antonyms-q57,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of BEGUILE:,Cheat,Smile,Flatter,Persuade,,a,"BEGUILE means to charm, enchant, or deceive — a synonym is to Cheat. OCR answer key had ""d"" (Persuade) which is incorrect.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q60,verbal-reasoning-antonyms-q58,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of VIRTUE:,Vice,Wickedness,Crime,Fraud,,a,VIRTUE means moral goodness or a good quality; its antonym is 'vice' (a moral failing or bad habit).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
