external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-computer-science-ch11-q42,computer-science-expected-questions-for-coming-exams-q43,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,You can organize files by storing them in ______.,Archives,Folders,Indexes,Lists,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q43,computer-science-expected-questions-for-coming-exams-q44,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What type of resource is most likely to be a shared common resource in a computer network?,Printer,Speaker,,,,a,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q44,computer-science-expected-questions-for-coming-exams-q45,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which device is required for the Internet connection?,Joystick,Modem,CD Drive,NIC Card,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q45,computer-science-expected-questions-for-coming-exams-q46,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What is a light pen?,A mechanical input device,Optical input device,Electronic input device,Optical output device,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q46,computer-science-expected-questions-for-coming-exams-q47,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,UNIVAC is ______.,Universal Automatic Computer,Universal Array Computer,Unique Automatic Computer,Unvalued Automatic Computer,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q47,computer-science-expected-questions-for-coming-exams-q48,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The capacity of 3.5 inch floppy disk was ______.,1.40 MB,1.44 GB,1.40 GB,1.44 MB,,d,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q48,computer-science-expected-questions-for-coming-exams-q49,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,MICR stands for ______.,Magnetic Ink Character Reader,Magnetic Ink Code Reader,Magnetic Ink Cases Reader,None,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q49,computer-science-expected-questions-for-coming-exams-q50,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,EBCDIC stands for ______.,Extended Binary Coded Decimal Interchange Code,Extended Bit Code Decimal Interchange Code,Extended Bit Case Decimal Interchange Code,Extended Binary Case Decimal Interchange Code,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q50,computer-science-expected-questions-for-coming-exams-q51,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which of the following is a part of the Central Processing Unit?,Printer,Keyboard,Mouse,Arithmetic & logic unit,,d,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q51,computer-science-expected-questions-for-coming-exams-q52,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,CAD stands for ______.,Computer Aided Design,Computer Algorithm for Design,Computer Application in Design,Computer Analogue Design,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q52,computer-science-expected-questions-for-coming-exams-q53,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Junk e-mail is also called ______.,Spam,Spoof,Sniffer script,Spool,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q53,computer-science-expected-questions-for-coming-exams-q54,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"Which statement describes ""Hackers""?",All have the same motive,Break into other people's computers,May legally break into computers as long as they do not do any damage,Are people who are allergic to computers,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q54,computer-science-expected-questions-for-coming-exams-q55,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What type of computers are client computers (most of the time) in a client-server system?,Mainframe,Mini-computer,Microcomputer,PDA,,c,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q55,computer-science-expected-questions-for-coming-exams-q56,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,A computer cannot 'boot' if it does not have the ______.,Compiler,Loader,Operating System,Assembler,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q56,computer-science-expected-questions-for-coming-exams-q57,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The amount of vertical space between lines of text in a document is called ______.,Double-space,Line spacing,Single space,Vertical spacing,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q57,computer-science-expected-questions-for-coming-exams-q58,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Example of non-numeric data is ______.,Employee address,Examination score,Bank balance,All of these,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q58,computer-science-expected-questions-for-coming-exams-q59,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What is embedded system?,The programme which arrives by being wrapped in box,The programme which is the permanent part of the computer,The computer which is the part of a big computer,The computer and software system that control the machine,,d,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q59,computer-science-expected-questions-for-coming-exams-q60,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,First page of Website is termed as ______.,Homepage,Index,JAVA script,Bookmark,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q60,computer-science-expected-questions-for-coming-exams-q61,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,When a file is saved for the first time:,A copy is automatically printed,It must be given a name to identify it,It does not need a name,It only needs a name if it is not going to be printed,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q61,computer-science-expected-questions-for-coming-exams-q62,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Where are data and programme stored when the processor uses them?,Main memory,Secondary memory,Disk memory,Programme memory,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q62,computer-science-expected-questions-for-coming-exams-q63,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"______ represents raw facts, whereas ______ is data made meaningful.","Information, reporting","Data, information","Information, bit","Records, byte",,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q63,computer-science-expected-questions-for-coming-exams-q64,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What characteristic of Read-Only Memory (ROM) makes it useful?,ROM information can be easily updated,"Data in ROM is non-volatile, that is, it remains there even without electrical power",ROM provides very large amounts of inexpensive data storage,ROM chips are easily swapped between different brands of computers,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q64,computer-science-expected-questions-for-coming-exams-q65,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What do you call the programs that are used to find out possible faults and their causes?,Operating system extensions,Cookies,Diagnostic software,Boot diskettes,,c,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q65,computer-science-expected-questions-for-coming-exams-q66,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which programming languages are classified as low level languages?,"BASIC, COBOL, Fortran",Prolog,,,,,,easy,"[MANUAL:unresolvable] Options c/d missing from OCR scan; neither visible option (a: BASIC/COBOL/Fortran = high-level, b: Prolog = high-level) is correct. Original source page required.",pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q66,computer-science-expected-questions-for-coming-exams-q67,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which of the following is not anti-virus software?,Avira,Kaspersky,Oracle,McAfee,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q67,computer-science-expected-questions-for-coming-exams-q68,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What does DMA stand for?,Distinct Memory Access,Direct Memory Access,Direct Module Access,Direct Memory Allocation,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q68,computer-science-expected-questions-for-coming-exams-q69,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which of the following is a storage device?,Tape,Hard Disk,Floppy Disk,All of the above,,d,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q69,computer-science-expected-questions-for-coming-exams-q70,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,When did John Napier develop logarithm?,1416,1614,1641,1804,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q70,computer-science-expected-questions-for-coming-exams-q71,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,MIS is designed to provide information needed for effective decision making by.,Consumers,Workers,Foremen,Managers,,d,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q71,computer-science-expected-questions-for-coming-exams-q72,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,ASCII stands for ____.,American Stable Code for International Interchange,American Standard Case for Institutional Interchange,American Standard Code for Information Interchange,American Standard Code for Interchange Information,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q72,computer-science-expected-questions-for-coming-exams-q73,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which of the following is first generation of computer?,EDSAC,IBM-1401,CDC-1604,ICL-2900,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q73,computer-science-expected-questions-for-coming-exams-q74,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,IBM 1401 is ____.,First Generation Computer,Second Generation Computer,Third Generation Computer,Fourth Generation Computer,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q74,computer-science-expected-questions-for-coming-exams-q75,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Chief component of first generation computer were ____.,Transistors,Vacuum Tubes and Valves,Integrated Circuits,None of above,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q75,computer-science-expected-questions-for-coming-exams-q76,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Second Generation computers were developed during ____.,1949 to 1955,1956 to 1965,1965 to 1970,1970 to 1990,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q76,computer-science-expected-questions-for-coming-exams-q77,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The computer size was very large in ____.,First Generation,Second Generation,Third Generation,Fourth Generation,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q77,computer-science-expected-questions-for-coming-exams-q78,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Microprocessors as switching devices are for ____ computers.,First Generation,Second Generation,Third Generation,Fourth Generation,,d,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q78,computer-science-expected-questions-for-coming-exams-q79,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which of the following devices can be used to directly image printed text?,OCR,OMR,MICR,All of above,,a,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q79,computer-science-expected-questions-for-coming-exams-q80,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The output quality of a printer is measured by ____.,Dot per inch,Dot per sq. inch,Dots printed per unit time,All of above,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q80,computer-science-expected-questions-for-coming-exams-q81,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,In analogue computer:,Input is first converted to digital form,Input is never converted to digital form,Output is displayed in digital form,All of above,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q81,computer-science-expected-questions-for-coming-exams-q82,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"In latest generation computers, the instructions are executed:",Parallel only,Sequentially only,Both sequentially and parallel,All of above,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q82,computer-science-expected-questions-for-coming-exams-q83,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Who designed the first electronic computer – ENIAC?,Van-Neumann,Joseph M. Jacquard,J. Presper Eckert and John W Mauchly,All of above,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q83,computer-science-expected-questions-for-coming-exams-q84,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Who invented the high level language “C”?,Dennis M. Ritchie,Niklaus Writh,Seymour Papert,Donald Kunth,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q84,computer-science-expected-questions-for-coming-exams-q85,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"Personnel who design, program, operate and maintain computer equipment refers to ____?",Console-operator,Programmer,Peopleware,System Analyst,,c,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q85,computer-science-expected-questions-for-coming-exams-q86,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"Human beings are referred to as Homo sapiens, which device is called Sillico sapiens?",Monitor,Hardware,Robot,Computer,,d,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q86,computer-science-expected-questions-for-coming-exams-q87,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,An error in software or hardware is called a bug. What is the alternative computer jargon for it?,Leech,Squid,Slug,Glitch,,d,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q87,computer-science-expected-questions-for-coming-exams-q88,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Modern computers are very reliable but they are not ____.,Fast,Powerful,Infallible,Cheap,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q88,computer-science-expected-questions-for-coming-exams-q89,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Personal computers use a number of chips mounted on a main circuit board. What is the common name for such boards?,Circuit board,Motherboard,Program board,Application board,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q89,computer-science-expected-questions-for-coming-exams-q90,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What is meant by a dedicated computer?,Which is used by one person only,Which is assigned one and only one task,Which uses one kind of software,Which is meant for application software,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q90,computer-science-expected-questions-for-coming-exams-q91,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The device used to carry digital data on analogue lines is called as ______.,Modem,Multiplexer,Modulator,Demodulator,,a,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q91,computer-science-expected-questions-for-coming-exams-q92,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,BIOS stands for ______.,Basic Input Output System,Binary Input Output System,Basic Input Off System,Basic Input Output Symmetry,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q92,computer-science-expected-questions-for-coming-exams-q93,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"Father of ""C"" programming language?",Dennis Ritchie,Prof John Keenly,Thomas Kurtz,Bill Gates,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q93,computer-science-expected-questions-for-coming-exams-q94,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The instructions that tell a computer how to carry out the processing tasks are referred to as computer ______.,Programs,Processors,Input devices,Memory modules,,a,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q94,computer-science-expected-questions-for-coming-exams-q95,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,An area of a computer that temporarily holds data waiting to be processed is ______.,CPU,Memory,Storage,File,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q95,computer-science-expected-questions-for-coming-exams-q96,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,______ is the key to close a selected drop -down list; cancel a command and close a dialog box.,TAB,SHIFT,ESC,F10,,c,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q96,computer-science-expected-questions-for-coming-exams-q97,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,______ is the key we use to run the selected command.,SHIFT,TAB,ENTER,CTRL,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q97,computer-science-expected-questions-for-coming-exams-q98,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,______ is the functional key to display save-as box.,F5,F6,F9,F12,,d,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q98,computer-science-expected-questions-for-coming-exams-q99,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Data becomes ______ when it is presented in a format that people can understand and use.,Processed,Graph,Information,Presentation,,c,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q99,computer-science-expected-questions-for-coming-exams-q100,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The term ______ designates equipment that might be added to a computer system to enhance its functionality.,Digital device,System add-on,Disk pack,Peripheral device,,d,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q100,computer-science-expected-questions-for-coming-exams-q101,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,A ______ is a microprocessor -based computing device.,Personal computer,Mainframe,Workstation,Server,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q101,computer-science-expected-questions-for-coming-exams-q102,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,RAM can be treated as the ______ for the computer's processor.,Factory,Operating room,Waiting room,Planning room,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q102,computer-science-expected-questions-for-coming-exams-q103,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,To move a copy of file from one computer to another over a communication channel is called?,File transfer,File encryption,File modification,File copying,,a,"File transfer is the process of moving or copying a file from one computer to another over a communication channel (e.g. FTP, email attachment).",medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q103,computer-science-expected-questions-for-coming-exams-q104,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The primary function of the ______ is to set up the hardware and load and start an operating system.,System Programs,BIOS,CPU,Memory,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q104,computer-science-expected-questions-for-coming-exams-q105,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What kind of memory is both static and non -volatile?,RAM,ROM,BIOS,CACHE,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q105,computer-science-expected-questions-for-coming-exams-q106,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,______ is computer software designed to operate the computer hardware and to provide platform for running application software.,Application software,System software,Communication software,Operating system,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q106,computer-science-expected-questions-for-coming-exams-q107,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The ______ is the amount of data that a storage device can move from the storage medium to the computer per second?,Data migration rate,Data digitizing rate,Data transfer rate,Data access rate,,c,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q107,computer-science-expected-questions-for-coming-exams-q108,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"A device, which is not connected to CPU, is called as ______.",Land-line device,On-line device,Off-line device,Data device,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q108,computer-science-expected-questions-for-coming-exams-q109,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,What is the other name for programmed chip?,RAM,ROM,LSIC,PROM,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q109,computer-science-expected-questions-for-coming-exams-q110,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,On-line real time systems become popular in ______.,First Generation,Second Generation,Third Generation,Fourth Generation,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q110,computer-science-expected-questions-for-coming-exams-q111,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"You use a(n) ______ such as a keyboard or mouse, to input information.",Output device,Input device,Storage device,Processing device,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q111,computer-science-expected-questions-for-coming-exams-q112,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"______ is the ability of a device to ""jump"" directly to the requested data.",Sequential access,Random access,Quick access,Programmed access,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q112,computer-science-expected-questions-for-coming-exams-q113,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,"______ provides process and memory management services that allow two or more tasks, jobs, or programs to run simultaneously.",Multitasking,Multithreading,Multiprocessing,Multicomputing,,a,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q113,computer-science-expected-questions-for-coming-exams-q114,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,The task of performing operations like arithmetic and logical operations is called ______.,Processing,Storing,Editing,Sorting,,a,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q114,computer-science-expected-questions-for-coming-exams-q115,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,ALU and Control Unit are jointly known as ______.,RAM,ROM,CPU,PC,,c,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q115,computer-science-expected-questions-for-coming-exams-q116,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,RAM is an example of ______.,Secondary memory,Primary memory,Storing memory,Performing memory,,b,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q116,computer-science-expected-questions-for-coming-exams-q117,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Magnetic disk is an example of ______.,Secondary memory,Primary memory,Main memory,Both (1) and (2),,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q117,computer-science-expected-questions-for-coming-exams-q118,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,Which one of the following is NOT a computer language?,MS-Excel,BASIC,COBOL,C++,,a,,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch11-q118,computer-science-expected-questions-for-coming-exams-q119,Computer Science,pu-computer-science,11,expected-questions-for-coming-exams,Expected Questions for Coming Exams.,topic,______ stores data or information temporarily and passes it on as directed by the control unit.,Address,Register,Number,Memory,,b,,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
